placed | OrderID: 1
shipped | OrderID: 1195
shipped | OrderID: 1196
placed | OrderID: 1198
shipped | OrderID: 1197
placed | OrderID: 1199
shipped | OrderID: 1198
shipped | OrderID: 1199
placed | OrderID: 1200
placed | OrderID: 1201
placed | OrderID: 1202
shipped | OrderID: 1200
shipped | OrderID: 1201
placed | OrderID: 1203
shipped | OrderID: 1202
placed | OrderID: 1204
placed | OrderID: 1205
shipped | OrderID: 1203
placed | OrderID: 1206
shipped | OrderID: 1204
placed | OrderID: 1207
shipped | OrderID: 1205
placed | OrderID: 1208
shipped | OrderID: 1206
placed | OrderID: 1209
shipped | OrderID: 1207
placed | OrderID: 1210
shipped | OrderID: 1208
placed | OrderID: 1211
shipped | OrderID: 1209
shipped | OrderID: 1210
shipped | OrderID: 1211
placed | OrderID: 1212
placed | OrderID: 1213
placed | OrderID: 1214
shipped | OrderID: 1212
placed | OrderID: 1215
shipped | OrderID: 1213
shipped | OrderID: 1214
placed | OrderID: 1216
placed | OrderID: 1217
shipped | OrderID: 1215
placed | OrderID: 1218
placed | OrderID: 1219
shipped | OrderID: 1216
placed | OrderID: 1220
shipped | OrderID: 1217
placed | OrderID: 1221
shipped | OrderID: 1218
shipped | OrderID: 1219
placed | OrderID: 1222
shipped | OrderID: 1220
placed | OrderID: 1223
shipped | OrderID: 1221
placed | OrderID: 1224
shipped | OrderID: 1222
shipped | OrderID: 1223
placed | OrderID: 1225
shipped | OrderID: 1224
placed | OrderID: 1226
placed | OrderID: 1227
shipped | OrderID: 1225
placed | OrderID: 1228
shipped | OrderID: 1226
placed | OrderID: 1229
shipped | OrderID: 1227
placed | OrderID: 1230
shipped | OrderID: 1228
placed | OrderID: 1231
shipped | OrderID: 1229
shipped | OrderID: 1230
placed | OrderID: 1232
shipped | OrderID: 1231
placed | OrderID: 1233
placed | OrderID: 1234
placed | OrderID: 1235
shipped | OrderID: 1232
placed | OrderID: 1236
shipped | OrderID: 1233
placed | OrderID: 1237
shipped | OrderID: 1234
shipped | OrderID: 1235
placed | OrderID: 1238
placed | OrderID: 1239
shipped | OrderID: 1236
placed | OrderID: 1240
shipped | OrderID: 1237
placed | OrderID: 1241
shipped | OrderID: 1238
placed | OrderID: 1242
shipped | OrderID: 1239
placed | OrderID: 1243
shipped | OrderID: 1240
shipped | OrderID: 1241
placed | OrderID: 1244
shipped | OrderID: 1242
placed | OrderID: 1245
shipped | OrderID: 1243
placed | OrderID: 1246
shipped | OrderID: 1244
placed | OrderID: 1247
placed | OrderID: 1248
shipped | OrderID: 1245
shipped | OrderID: 1246
placed | OrderID: 1249
placed | OrderID: 1250
shipped | OrderID: 1247
placed | OrderID: 1251
shipped | OrderID: 1248
placed | OrderID: 1252
shipped | OrderID: 1249
shipped | OrderID: 1250
placed | OrderID: 1253
shipped | OrderID: 1251
placed | OrderID: 1254
placed | OrderID: 1255
shipped | OrderID: 1252
placed | OrderID: 1256
shipped | OrderID: 1253
placed | OrderID: 1257
shipped | OrderID: 1254
shipped | OrderID: 1255
placed | OrderID: 1258
shipped | OrderID: 1256
shipped | OrderID: 1257
placed | OrderID: 1259
placed | OrderID: 1260
shipped | OrderID: 1258
placed | OrderID: 1261
shipped | OrderID: 1259
placed | OrderID: 1262
shipped | OrderID: 1260
placed | OrderID: 1263
shipped | OrderID: 1261
placed | OrderID: 1264
shipped | OrderID: 1262
placed | OrderID: 1265
shipped | OrderID: 1263
placed | OrderID: 1266
shipped | OrderID: 1264
placed | OrderID: 1267
shipped | OrderID: 1265
placed | OrderID: 1268
shipped | OrderID: 1266
placed | OrderID: 1269
shipped | OrderID: 1267
shipped | OrderID: 1268
placed | OrderID: 1270
placed | OrderID: 1271
shipped | OrderID: 1269
placed | OrderID: 1272
shipped | OrderID: 1270
placed | OrderID: 1273
shipped | OrderID: 1271
placed | OrderID: 1274
shipped | OrderID: 1272
placed | OrderID: 1275
shipped | OrderID: 1273
shipped | OrderID: 1274
placed | OrderID: 1276
shipped | OrderID: 1275
placed | OrderID: 1277
shipped | OrderID: 1276
placed | OrderID: 1278
placed | OrderID: 1279
shipped | OrderID: 1277
placed | OrderID: 1280
shipped | OrderID: 1278
placed | OrderID: 1281
shipped | OrderID: 1279
placed | OrderID: 1282
placed | OrderID: 1283
shipped | OrderID: 1280
placed | OrderID: 1284
shipped | OrderID: 1281
placed | OrderID: 1285
shipped | OrderID: 1282
shipped | OrderID: 1283
shipped | OrderID: 1284
placed | OrderID: 1286
shipped | OrderID: 1285
placed | OrderID: 1287
placed | OrderID: 1288
placed | OrderID: 1289
shipped | OrderID: 1286
placed | OrderID: 1290
shipped | OrderID: 1287
placed | OrderID: 1291
shipped | OrderID: 1288
placed | OrderID: 1292
shipped | OrderID: 1289
shipped | OrderID: 1290
placed | OrderID: 1293
shipped | OrderID: 1291
placed | OrderID: 1294
shipped | OrderID: 1292
placed | OrderID: 1295
shipped | OrderID: 1293
shipped | OrderID: 1294
placed | OrderID: 1296
shipped | OrderID: 1295
placed | OrderID: 1297
placed | OrderID: 1298
shipped | OrderID: 1296
placed | OrderID: 1299
shipped | OrderID: 1297
placed | OrderID: 1300
shipped | OrderID: 1298
placed | OrderID: 1301
shipped | OrderID: 1299
placed | OrderID: 1302
shipped | OrderID: 1300
placed | OrderID: 1303
shipped | OrderID: 1301
placed | OrderID: 1304
shipped | OrderID: 1302
placed | OrderID: 1305
shipped | OrderID: 1303
placed | OrderID: 1306
shipped | OrderID: 1304
placed | OrderID: 1307
shipped | OrderID: 1305
placed | OrderID: 1308
shipped | OrderID: 1306
placed | OrderID: 1309
placed | OrderID: 1310
shipped | OrderID: 1307
shipped | OrderID: 1308
placed | OrderID: 1311
shipped | OrderID: 1309
shipped | OrderID: 1310
placed | OrderID: 1312
shipped | OrderID: 1311
placed | OrderID: 1313
placed | OrderID: 1314
shipped | OrderID: 1312
placed | OrderID: 1315
shipped | OrderID: 1313
placed | OrderID: 1316
shipped | OrderID: 1314
placed | OrderID: 1317
shipped | OrderID: 1315
placed | OrderID: 1318
shipped | OrderID: 1316
placed | OrderID: 1319
shipped | OrderID: 1317
placed | OrderID: 1320
shipped | OrderID: 1318
placed | OrderID: 1321
shipped | OrderID: 1319
placed | OrderID: 1322
shipped | OrderID: 1320
placed | OrderID: 1323
shipped | OrderID: 1321
placed | OrderID: 1324
shipped | OrderID: 1322
placed | OrderID: 1325
shipped | OrderID: 1323
placed | OrderID: 1326
shipped | OrderID: 1324
placed | OrderID: 1327
shipped | OrderID: 1325
placed | OrderID: 1328
shipped | OrderID: 1326
placed | OrderID: 1329
shipped | OrderID: 1327
shipped | OrderID: 1328
placed | OrderID: 1330
placed | OrderID: 1331
shipped | OrderID: 1329
placed | OrderID: 1332
shipped | OrderID: 1330
shipped | OrderID: 1331
placed | OrderID: 1333
shipped | OrderID: 1332
placed | OrderID: 1334
placed | OrderID: 1335
shipped | OrderID: 1333
placed | OrderID: 1336
shipped | OrderID: 1334
placed | OrderID: 1337
shipped | OrderID: 1335
placed | OrderID: 1338
shipped | OrderID: 1336
placed | OrderID: 1339
placed | OrderID: 1340
shipped | OrderID: 1337
placed | OrderID: 1341
shipped | OrderID: 1338
placed | OrderID: 1342
shipped | OrderID: 1339
placed | OrderID: 1343
shipped | OrderID: 1340
shipped | OrderID: 1341
placed | OrderID: 1344
shipped | OrderID: 1342
placed | OrderID: 1345
shipped | OrderID: 1343
placed | OrderID: 1346
placed | OrderID: 1347
shipped | OrderID: 1344
shipped | OrderID: 1345
placed | OrderID: 1348
shipped | OrderID: 1346
shipped | OrderID: 1347
placed | OrderID: 1349
shipped | OrderID: 1348
placed | OrderID: 1350
placed | OrderID: 1351
shipped | OrderID: 1349
placed | OrderID: 1352
shipped | OrderID: 1350
placed | OrderID: 1353
shipped | OrderID: 1351
placed | OrderID: 1354
placed | OrderID: 1355
shipped | OrderID: 1352
placed | OrderID: 1356
shipped | OrderID: 1353
placed | OrderID: 1357
shipped | OrderID: 1354
placed | OrderID: 1358
shipped | OrderID: 1355
shipped | OrderID: 1356
placed | OrderID: 1359
shipped | OrderID: 1357
placed | OrderID: 1360
placed | OrderID: 1361
shipped | OrderID: 1358
placed | OrderID: 1362
shipped | OrderID: 1359
shipped | OrderID: 1360
placed | OrderID: 1363
placed | OrderID: 1364
shipped | OrderID: 1361
placed | OrderID: 1365
shipped | OrderID: 1362
placed | OrderID: 1366
shipped | OrderID: 1363
shipped | OrderID: 1364
placed | OrderID: 1367
shipped | OrderID: 1365
placed | OrderID: 1368
shipped | OrderID: 1366
shipped | OrderID: 1367
placed | OrderID: 1369
placed | OrderID: 1370
shipped | OrderID: 1368
placed | OrderID: 1371
shipped | OrderID: 1369
shipped | OrderID: 1370
placed | OrderID: 1372
shipped | OrderID: 1371
placed | OrderID: 1373
shipped | OrderID: 1372
placed | OrderID: 1374
shipped | OrderID: 1373
placed | OrderID: 1375
placed | OrderID: 1376
shipped | OrderID: 1374
placed | OrderID: 1377
shipped | OrderID: 1375
placed | OrderID: 1378
placed | OrderID: 1379
placed | OrderID: 1380
shipped | OrderID: 1376
shipped | OrderID: 1377
placed | OrderID: 1381
shipped | OrderID: 1378
shipped | OrderID: 1379
shipped | OrderID: 1380
placed | OrderID: 1382
shipped | OrderID: 1381
placed | OrderID: 1383
shipped | OrderID: 1382
placed | OrderID: 1384
shipped | OrderID: 1383
placed | OrderID: 1385
placed | OrderID: 1386
shipped | OrderID: 1384
placed | OrderID: 1387
shipped | OrderID: 1385
placed | OrderID: 1388
shipped | OrderID: 1386
placed | OrderID: 1389
shipped | OrderID: 1387
placed | OrderID: 1390
shipped | OrderID: 1388
placed | OrderID: 1391
shipped | OrderID: 1389
placed | OrderID: 1392
shipped | OrderID: 1390
shipped | OrderID: 1391
placed | OrderID: 1393
shipped | OrderID: 1392
placed | OrderID: 1394
shipped | OrderID: 1393
placed | OrderID: 1395
placed | OrderID: 1396
shipped | OrderID: 1394
placed | OrderID: 1397
shipped | OrderID: 1395
placed | OrderID: 1398
placed | OrderID: 1399
shipped | OrderID: 1396
placed | OrderID: 1400
shipped | OrderID: 1397
placed | OrderID: 1401
shipped | OrderID: 1398
placed | OrderID: 1402
shipped | OrderID: 1399
shipped | OrderID: 1400
placed | OrderID: 1403
shipped | OrderID: 1401
placed | OrderID: 1404
shipped | OrderID: 1402
placed | OrderID: 1405
shipped | OrderID: 1403
placed | OrderID: 1406
shipped | OrderID: 1404
placed | OrderID: 1407
placed | OrderID: 1408
shipped | OrderID: 1405
placed | OrderID: 1409
shipped | OrderID: 1406
placed | OrderID: 1410
shipped | OrderID: 1407
placed | OrderID: 1411
shipped | OrderID: 1408
placed | OrderID: 1412
shipped | OrderID: 1409
placed | OrderID: 1413
shipped | OrderID: 1410
placed | OrderID: 1414
shipped | OrderID: 1411
placed | OrderID: 1415
shipped | OrderID: 1412
placed | OrderID: 1416
shipped | OrderID: 1413
placed | OrderID: 1417
shipped | OrderID: 1414
shipped | OrderID: 1415
shipped | OrderID: 1416
shipped | OrderID: 1417
placed | OrderID: 1418
placed | OrderID: 1419
placed | OrderID: 1420
placed | OrderID: 1421
shipped | OrderID: 1418
placed | OrderID: 1422
shipped | OrderID: 1419
shipped | OrderID: 1420
placed | OrderID: 1423
shipped | OrderID: 1421
refunded | OrderID: 1422
placed | OrderID: 1424
placed | OrderID: 1425
shipped | OrderID: 1423
placed | OrderID: 1426
shipped | OrderID: 1424
placed | OrderID: 1427
shipped | OrderID: 1425
placed | OrderID: 1428
placed | OrderID: 1429
shipped | OrderID: 1426
shipped | OrderID: 1427
placed | OrderID: 1430
shipped | OrderID: 1428
placed | OrderID: 1431
shipped | OrderID: 1429
placed | OrderID: 1432
placed | OrderID: 1433
shipped | OrderID: 1430
shipped | OrderID: 1431
placed | OrderID: 1434
shipped | OrderID: 1432
placed | OrderID: 1435
shipped | OrderID: 1433
placed | OrderID: 1436
shipped | OrderID: 1434
placed | OrderID: 1437
shipped | OrderID: 1435
placed | OrderID: 1438
placed | OrderID: 1439
shipped | OrderID: 1436
placed | OrderID: 1440
shipped | OrderID: 1437
placed | OrderID: 1441
shipped | OrderID: 1438
shipped | OrderID: 1439
placed | OrderID: 1442
shipped | OrderID: 1440
placed | OrderID: 1443
shipped | OrderID: 1441
placed | OrderID: 1444
shipped | OrderID: 1442
placed | OrderID: 1445
shipped | OrderID: 1443
placed | OrderID: 1446
shipped | OrderID: 1444
placed | OrderID: 1447
shipped | OrderID: 1445
placed | OrderID: 1448
shipped | OrderID: 1446
placed | OrderID: 1449
shipped | OrderID: 1447
placed | OrderID: 1450
placed | OrderID: 1451
shipped | OrderID: 1448
placed | OrderID: 1452
shipped | OrderID: 1449
placed | OrderID: 1453
shipped | OrderID: 1450
shipped | OrderID: 1451
shipped | OrderID: 1452
placed | OrderID: 1454
shipped | OrderID: 1453
placed | OrderID: 1455
placed | OrderID: 1456
shipped | OrderID: 1454
placed | OrderID: 1457
placed | OrderID: 1458
shipped | OrderID: 1455
shipped | OrderID: 1456
placed | OrderID: 1459
placed | OrderID: 1460
shipped | OrderID: 1457
placed | OrderID: 1461
shipped | OrderID: 1458
placed | OrderID: 1462
shipped | OrderID: 1459
placed | OrderID: 1463
shipped | OrderID: 1460
placed | OrderID: 1464
shipped | OrderID: 1461
shipped | OrderID: 1462
placed | OrderID: 1465
placed | OrderID: 1466
shipped | OrderID: 1463
placed | OrderID: 1467
shipped | OrderID: 1464
placed | OrderID: 1468
shipped | OrderID: 1465
shipped | OrderID: 1466
placed | OrderID: 1469
shipped | OrderID: 1467
placed | OrderID: 1470
shipped | OrderID: 1468
placed | OrderID: 1471
shipped | OrderID: 1469
placed | OrderID: 1472
placed | OrderID: 1473
shipped | OrderID: 1470
placed | OrderID: 1474
shipped | OrderID: 1471
shipped | OrderID: 1472
placed | OrderID: 1475
shipped | OrderID: 1473
placed | OrderID: 1476
shipped | OrderID: 1474
placed | OrderID: 1477
placed | OrderID: 1478
shipped | OrderID: 1475
shipped | OrderID: 1476
placed | OrderID: 1479
shipped | OrderID: 1477
placed | OrderID: 1480
shipped | OrderID: 1478
placed | OrderID: 1481
shipped | OrderID: 1479
placed | OrderID: 1482
shipped | OrderID: 1480
placed | OrderID: 1483
shipped | OrderID: 1481
placed | OrderID: 1484
shipped | OrderID: 1482
placed | OrderID: 1485
shipped | OrderID: 1483
shipped | OrderID: 1484
placed | OrderID: 1486
placed | OrderID: 1487
shipped | OrderID: 1485
placed | OrderID: 1488
placed | OrderID: 1489
shipped | OrderID: 1486
shipped | OrderID: 1487
placed | OrderID: 1490
shipped | OrderID: 1488
placed | OrderID: 1491
shipped | OrderID: 1489
placed | OrderID: 1492
placed | OrderID: 1493
shipped | OrderID: 1490
placed | OrderID: 1494
shipped | OrderID: 1491
shipped | OrderID: 1492
placed | OrderID: 1495
placed | OrderID: 1496
shipped | OrderID: 1493
placed | OrderID: 1497
shipped | OrderID: 1494
placed | OrderID: 1498
shipped | OrderID: 1495
placed | OrderID: 1499
shipped | OrderID: 1496
placed | OrderID: 1500
shipped | OrderID: 1497
placed | OrderID: 1501
shipped | OrderID: 1498
placed | OrderID: 1502
shipped | OrderID: 1499
placed | OrderID: 1503
shipped | OrderID: 1500
shipped | OrderID: 1501
shipped | OrderID: 1502
placed | OrderID: 1504
shipped | OrderID: 1503
placed | OrderID: 1505
placed | OrderID: 1506
shipped | OrderID: 1504
placed | OrderID: 1507
placed | OrderID: 1508
shipped | OrderID: 1505
shipped | OrderID: 1506
placed | OrderID: 1509
placed | OrderID: 1510
shipped | OrderID: 1507
placed | OrderID: 1511
shipped | OrderID: 1508
placed | OrderID: 1512
shipped | OrderID: 1509
shipped | OrderID: 1510
placed | OrderID: 1513
shipped | OrderID: 1511
placed | OrderID: 1514
shipped | OrderID: 1512
placed | OrderID: 1515
placed | OrderID: 1516
shipped | OrderID: 1513
shipped | OrderID: 1514
placed | OrderID: 1517
placed | OrderID: 1518
shipped | OrderID: 1515
shipped | OrderID: 1516
placed | OrderID: 1519
shipped | OrderID: 1517
placed | OrderID: 1520
placed | OrderID: 1521
shipped | OrderID: 1518
placed | OrderID: 1522
shipped | OrderID: 1519
placed | OrderID: 1523
shipped | OrderID: 1520
shipped | OrderID: 1521
placed | OrderID: 1524
shipped | OrderID: 1522
placed | OrderID: 1525
shipped | OrderID: 1523
placed | OrderID: 1526
placed | OrderID: 1527
shipped | OrderID: 1524
shipped | OrderID: 1525
placed | OrderID: 1528
shipped | OrderID: 1526
placed | OrderID: 1529
shipped | OrderID: 1527
shipped | OrderID: 1528
placed | OrderID: 1530
placed | OrderID: 1531
shipped | OrderID: 1529
placed | OrderID: 1532
shipped | OrderID: 1530
placed | OrderID: 1533
shipped | OrderID: 1531
placed | OrderID: 1534
shipped | OrderID: 1532
placed | OrderID: 1535
shipped | OrderID: 1533
placed | OrderID: 1536
shipped | OrderID: 1534
placed | OrderID: 1537
shipped | OrderID: 1535
placed | OrderID: 1538
placed | OrderID: 1539
shipped | OrderID: 1536
shipped | OrderID: 1537
placed | OrderID: 1540
shipped | OrderID: 1538
placed | OrderID: 1541
shipped | OrderID: 1539
placed | OrderID: 1542
shipped | OrderID: 1540
placed | OrderID: 1543
shipped | OrderID: 1541
placed | OrderID: 1544
shipped | OrderID: 1542
shipped | OrderID: 1543
placed | OrderID: 1545
shipped | OrderID: 1544
placed | OrderID: 1546
placed | OrderID: 1547
shipped | OrderID: 1545
shipped | OrderID: 1546
placed | OrderID: 1548
shipped | OrderID: 1547
placed | OrderID: 1549
placed | OrderID: 1550
shipped | OrderID: 1548
placed | OrderID: 1551
shipped | OrderID: 1549
placed | OrderID: 1552
shipped | OrderID: 1550
placed | OrderID: 1553
shipped | OrderID: 1551
placed | OrderID: 1554
shipped | OrderID: 1552
placed | OrderID: 1555
shipped | OrderID: 1553
placed | OrderID: 1556
shipped | OrderID: 1554
placed | OrderID: 1557
shipped | OrderID: 1555
placed | OrderID: 1558
placed | OrderID: 1559
shipped | OrderID: 1556
shipped | OrderID: 1557
placed | OrderID: 1560
shipped | OrderID: 1558
placed | OrderID: 1561
shipped | OrderID: 1559
placed | OrderID: 1562
shipped | OrderID: 1560
placed | OrderID: 1563
shipped | OrderID: 1561
placed | OrderID: 1564
placed | OrderID: 1565
shipped | OrderID: 1562
shipped | OrderID: 1563
placed | OrderID: 1566
shipped | OrderID: 1564
placed | OrderID: 1567
shipped | OrderID: 1565
placed | OrderID: 1568
shipped | OrderID: 1566
placed | OrderID: 1569
shipped | OrderID: 1567
shipped | OrderID: 1568
placed | OrderID: 1570
shipped | OrderID: 1569
placed | OrderID: 1571
placed | OrderID: 1572
shipped | OrderID: 1570
shipped | OrderID: 1571
placed | OrderID: 1573
shipped | OrderID: 1572
placed | OrderID: 1574
placed | OrderID: 1575
shipped | OrderID: 1573
placed | OrderID: 1576
shipped | OrderID: 1574
placed | OrderID: 1577
placed | OrderID: 1578
shipped | OrderID: 1575
placed | OrderID: 1579
shipped | OrderID: 1576
placed | OrderID: 1580
shipped | OrderID: 1577
shipped | OrderID: 1578
placed | OrderID: 1581
shipped | OrderID: 1579
placed | OrderID: 1582
shipped | OrderID: 1580
placed | OrderID: 1583
placed | OrderID: 1584
shipped | OrderID: 1581
placed | OrderID: 1585
shipped | OrderID: 1582
shipped | OrderID: 1583
placed | OrderID: 1586
shipped | OrderID: 1584
placed | OrderID: 1587
placed | OrderID: 1588
shipped | OrderID: 1585
shipped | OrderID: 1586
shipped | OrderID: 1587
placed | OrderID: 1589
shipped | OrderID: 1588
placed | OrderID: 1590
placed | OrderID: 1591
shipped | OrderID: 1589
placed | OrderID: 1592
shipped | OrderID: 1590
placed | OrderID: 1593
placed | OrderID: 1594
shipped | OrderID: 1591
shipped | OrderID: 1592
placed | OrderID: 1595
shipped | OrderID: 1593
placed | OrderID: 1596
shipped | OrderID: 1594
placed | OrderID: 1597
placed | OrderID: 1598
shipped | OrderID: 1595
shipped | OrderID: 1596
placed | OrderID: 1599
shipped | OrderID: 1597
placed | OrderID: 1600
shipped | OrderID: 1598
placed | OrderID: 1601
shipped | OrderID: 1599
placed | OrderID: 1602
shipped | OrderID: 1600
placed | OrderID: 1603
shipped | OrderID: 1601
placed | OrderID: 1604
shipped | OrderID: 1602
placed | OrderID: 1605
shipped | OrderID: 1603
placed | OrderID: 1606
shipped | OrderID: 1604
placed | OrderID: 1607
shipped | OrderID: 1605
placed | OrderID: 1608
shipped | OrderID: 1606
placed | OrderID: 1609
shipped | OrderID: 1607
placed | OrderID: 1610
shipped | OrderID: 1608
shipped | OrderID: 1609
placed | OrderID: 1611
placed | OrderID: 1612
shipped | OrderID: 1610
placed | OrderID: 1613
placed | OrderID: 1614
shipped | OrderID: 1611
shipped | OrderID: 1612
placed | OrderID: 1615
placed | OrderID: 1616
shipped | OrderID: 1613
shipped | OrderID: 1614
placed | OrderID: 1617
shipped | OrderID: 1615
placed | OrderID: 1618
shipped | OrderID: 1616
placed | OrderID: 1619
shipped | OrderID: 1617
placed | OrderID: 1620
shipped | OrderID: 1618
placed | OrderID: 1621
shipped | OrderID: 1619
placed | OrderID: 1622
shipped | OrderID: 1620
placed | OrderID: 1623
shipped | OrderID: 1621
placed | OrderID: 1624
shipped | OrderID: 1622
placed | OrderID: 1625
shipped | OrderID: 1623
placed | OrderID: 1626
shipped | OrderID: 1624
placed | OrderID: 1627
shipped | OrderID: 1625
placed | OrderID: 1628
shipped | OrderID: 1626
placed | OrderID: 1629
shipped | OrderID: 1627
placed | OrderID: 1630
shipped | OrderID: 1628
placed | OrderID: 1631
shipped | OrderID: 1629
placed | OrderID: 1632
shipped | OrderID: 1630
placed | OrderID: 1633
shipped | OrderID: 1631
placed | OrderID: 1634
shipped | OrderID: 1632
placed | OrderID: 1635
shipped | OrderID: 1633
placed | OrderID: 1636
shipped | OrderID: 1634
shipped | OrderID: 1635
placed | OrderID: 1637
placed | OrderID: 1638
shipped | OrderID: 1636
placed | OrderID: 1639
placed | OrderID: 1640
shipped | OrderID: 1637
placed | OrderID: 1641
shipped | OrderID: 1638
placed | OrderID: 1642
shipped | OrderID: 1639
placed | OrderID: 1643
shipped | OrderID: 1640
placed | OrderID: 1644
shipped | OrderID: 1641
shipped | OrderID: 1642
placed | OrderID: 1645
shipped | OrderID: 1643
placed | OrderID: 1646
shipped | OrderID: 1644
placed | OrderID: 1647
shipped | OrderID: 1645
placed | OrderID: 1648
placed | OrderID: 1649
shipped | OrderID: 1646
shipped | OrderID: 1647
placed | OrderID: 1650
shipped | OrderID: 1648
placed | OrderID: 1651
shipped | OrderID: 1649
placed | OrderID: 1652
shipped | OrderID: 1650
placed | OrderID: 1653
shipped | OrderID: 1651
shipped | OrderID: 1652
placed | OrderID: 1654
shipped | OrderID: 1653
placed | OrderID: 1655
placed | OrderID: 1656
shipped | OrderID: 1654
placed | OrderID: 1657
placed | OrderID: 1658
shipped | OrderID: 1655
placed | OrderID: 1659
shipped | OrderID: 1656
placed | OrderID: 1660
shipped | OrderID: 1657
shipped | OrderID: 1658
placed | OrderID: 1661
shipped | OrderID: 1659
placed | OrderID: 1662
shipped | OrderID: 1660
placed | OrderID: 1663
shipped | OrderID: 1661
placed | OrderID: 1664
shipped | OrderID: 1662
placed | OrderID: 1665
shipped | OrderID: 1663
placed | OrderID: 1666
shipped | OrderID: 1664
placed | OrderID: 1667
shipped | OrderID: 1665
placed | OrderID: 1668
shipped | OrderID: 1666
placed | OrderID: 1669
shipped | OrderID: 1667
placed | OrderID: 1670
shipped | OrderID: 1668
placed | OrderID: 1671
shipped | OrderID: 1669
placed | OrderID: 1672
shipped | OrderID: 1670
shipped | OrderID: 1671
placed | OrderID: 1673
placed | OrderID: 1674
shipped | OrderID: 1672
placed | OrderID: 1675
shipped | OrderID: 1673
placed | OrderID: 1676
shipped | OrderID: 1674
placed | OrderID: 1677
placed | OrderID: 1678
placed | OrderID: 1679
shipped | OrderID: 1675
shipped | OrderID: 1676
shipped | OrderID: 1677
shipped | OrderID: 1678
placed | OrderID: 1680
shipped | OrderID: 1679
placed | OrderID: 1681
placed | OrderID: 1682
shipped | OrderID: 1680
shipped | OrderID: 1681
placed | OrderID: 1683
shipped | OrderID: 1682
placed | OrderID: 1684
shipped | OrderID: 1683
placed | OrderID: 1685
shipped | OrderID: 1684
placed | OrderID: 1686
placed | OrderID: 1687
shipped | OrderID: 1685
placed | OrderID: 1688
shipped | OrderID: 1686
shipped | OrderID: 1687
placed | OrderID: 1689
shipped | OrderID: 1688
placed | OrderID: 1690
shipped | OrderID: 1689
placed | OrderID: 1691
shipped | OrderID: 1690
placed | OrderID: 1692
placed | OrderID: 1693
shipped | OrderID: 1691
placed | OrderID: 1694
shipped | OrderID: 1692
placed | OrderID: 1695
shipped | OrderID: 1693
placed | OrderID: 1696
shipped | OrderID: 1694
placed | OrderID: 1697
shipped | OrderID: 1695
placed | OrderID: 1698
shipped | OrderID: 1696
placed | OrderID: 1699
shipped | OrderID: 1697
placed | OrderID: 1700
shipped | OrderID: 1698
placed | OrderID: 1701
shipped | OrderID: 1699
placed | OrderID: 1702
shipped | OrderID: 1700
placed | OrderID: 1703
shipped | OrderID: 1701
placed | OrderID: 1704
shipped | OrderID: 1702
placed | OrderID: 1705
shipped | OrderID: 1703
placed | OrderID: 1706
placed | OrderID: 1707
shipped | OrderID: 1704
shipped | OrderID: 1705
placed | OrderID: 1708
shipped | OrderID: 1706
placed | OrderID: 1709
shipped | OrderID: 1707
placed | OrderID: 1710
shipped | OrderID: 1708
placed | OrderID: 1711
shipped | OrderID: 1709
placed | OrderID: 1712
shipped | OrderID: 1710
placed | OrderID: 1713
shipped | OrderID: 1711
placed | OrderID: 1714
placed | OrderID: 1715
shipped | OrderID: 1712
shipped | OrderID: 1713
placed | OrderID: 1716
shipped | OrderID: 1714
placed | OrderID: 1717
shipped | OrderID: 1715
placed | OrderID: 1718
placed | OrderID: 1719
shipped | OrderID: 1716
placed | OrderID: 1720
shipped | OrderID: 1717
shipped | OrderID: 1718
placed | OrderID: 1721
shipped | OrderID: 1719
shipped | OrderID: 1720
placed | OrderID: 1722
placed | OrderID: 1723
shipped | OrderID: 1721
placed | OrderID: 1724
shipped | OrderID: 1722
placed | OrderID: 1725
shipped | OrderID: 1723
placed | OrderID: 1726
shipped | OrderID: 1724
placed | OrderID: 1727
placed | OrderID: 1728
shipped | OrderID: 1725
shipped | OrderID: 1726
placed | OrderID: 1729
placed | OrderID: 1730
shipped | OrderID: 1727
shipped | OrderID: 1728
placed | OrderID: 1731
shipped | OrderID: 1729
placed | OrderID: 1732
placed | OrderID: 1733
shipped | OrderID: 1730
shipped | OrderID: 1731
placed | OrderID: 1734
shipped | OrderID: 1732
placed | OrderID: 1735
shipped | OrderID: 1733
placed | OrderID: 1736
shipped | OrderID: 1734
placed | OrderID: 1737
placed | OrderID: 1738
shipped | OrderID: 1735
shipped | OrderID: 1736
placed | OrderID: 1739
shipped | OrderID: 1737
shipped | OrderID: 1738
placed | OrderID: 1740
placed | OrderID: 1741
shipped | OrderID: 1739
placed | OrderID: 1742
shipped | OrderID: 1740
placed | OrderID: 1743
shipped | OrderID: 1741
placed | OrderID: 1744
shipped | OrderID: 1742
placed | OrderID: 1745
shipped | OrderID: 1743
placed | OrderID: 1746
shipped | OrderID: 1744
placed | OrderID: 1747
shipped | OrderID: 1745
placed | OrderID: 1748
shipped | OrderID: 1746
placed | OrderID: 1749
shipped | OrderID: 1747
placed | OrderID: 1750
shipped | OrderID: 1748
shipped | OrderID: 1749
placed | OrderID: 1751
shipped | OrderID: 1750
shipped | OrderID: 1751
placed | OrderID: 1752
placed | OrderID: 1753
placed | OrderID: 1754
shipped | OrderID: 1752
placed | OrderID: 1755
shipped | OrderID: 1753
placed | OrderID: 1756
shipped | OrderID: 1754
